age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,balance_per_second
48,management,single,tertiary,no,159,no,no,telephone,7,jul,229,1,251,6,success,yes,0.6943231441048034
57,technician,married,tertiary,no,1181,no,no,cellular,29,jul,169,2,182,2,success,yes,6.988165680473373
65,admin.,married,secondary,no,952,no,no,cellular,6,sep,255,1,96,1,success,yes,3.7333333333333334
37,management,married,tertiary,no,3556,no,no,cellular,9,nov,268,1,-1,0,unknown,yes,13.26865671641791
62,retired,married,secondary,no,1495,no,no,cellular,2,feb,265,1,-1,0,unknown,yes,5.6415094339622645
30,management,married,tertiary,no,10884,no,no,cellular,4,may,333,2,-1,0,unknown,yes,32.68468468468468
51,management,married,tertiary,no,0,yes,yes,cellular,19,aug,263,1,84,1,other,no,0.0
42,management,divorced,tertiary,no,266,no,yes,cellular,28,jan,228,1,-1,0,unknown,no,1.1666666666666667
55,management,single,tertiary,no,0,no,no,cellular,3,nov,222,3,187,3,failure,no,0.0
55,management,married,primary,no,384,no,no,telephone,4,feb,75,1,-1,0,unknown,no,5.12
51,management,married,tertiary,no,-3,no,no,cellular,21,aug,79,2,-1,0,unknown,no,-0.0379746835443038
27,technician,single,secondary,no,0,no,no,cellular,6,feb,161,1,-1,0,unknown,no,0.0
37,management,married,tertiary,no,620,yes,no,cellular,17,nov,93,3,-1,0,unknown,no,6.666666666666667
42,management,divorced,tertiary,no,0,no,no,unknown,19,may,131,2,-1,0,unknown,no,0.0
29,self-employed,single,tertiary,no,300,no,no,cellular,3,feb,125,1,-1,0,unknown,no,2.4
33,services,divorced,secondary,no,1529,yes,no,telephone,18,nov,41,1,-1,0,unknown,no,37.292682926829265
47,management,married,tertiary,no,274,no,yes,cellular,4,feb,313,2,-1,0,unknown,no,0.8753993610223643
43,unemployed,divorced,secondary,no,1854,no,no,cellular,13,nov,131,2,197,1,success,no,14.15267175572519
39,services,married,secondary,no,304,yes,yes,unknown,9,may,323,1,-1,0,unknown,no,0.9411764705882353
51,admin.,married,unknown,no,-1137,yes,yes,telephone,11,may,567,3,325,1,failure,no,-2.005291005291005
36,blue-collar,married,secondary,no,0,no,no,cellular,4,feb,235,1,244,1,failure,no,0.0
45,admin.,married,unknown,no,2033,no,no,cellular,28,may,48,4,-1,0,unknown,no,42.354166666666664
52,blue-collar,married,primary,no,4793,yes,no,unknown,6,jun,176,2,-1,0,unknown,no,27.232954545454547
35,blue-collar,married,primary,no,414,no,no,unknown,13,may,504,4,-1,0,unknown,yes,0.8214285714285714
37,self-employed,married,secondary,no,1633,no,no,cellular,7,jul,629,2,-1,0,unknown,yes,2.5961844197138313
33,technician,single,secondary,no,3059,no,yes,cellular,6,aug,482,2,-1,0,unknown,yes,6.346473029045643
46,unemployed,divorced,secondary,no,3354,yes,no,cellular,19,nov,522,1,174,1,success,yes,6.425287356321839
37,management,married,tertiary,no,5355,no,no,telephone,17,feb,466,4,-1,0,unknown,yes,11.491416309012875
53,technician,married,secondary,no,10185,no,no,cellular,23,mar,115,1,-1,0,unknown,yes,88.56521739130434
28,admin.,single,secondary,no,1277,no,no,cellular,26,mar,475,1,-1,0,unknown,yes,2.688421052631579
32,blue-collar,married,secondary,yes,-53,yes,no,cellular,16,apr,648,1,272,1,other,yes,-0.08179012345679013
31,admin.,single,tertiary,no,676,yes,no,cellular,22,apr,124,2,343,2,other,yes,5.451612903225806
33,admin.,married,secondary,no,95,yes,no,cellular,30,apr,335,1,-1,0,unknown,yes,0.2835820895522388
31,admin.,single,secondary,no,0,yes,no,cellular,7,may,895,2,295,2,failure,yes,0.0
32,management,single,tertiary,no,718,yes,no,cellular,15,jun,95,1,-1,0,unknown,yes,7.557894736842106
40,management,married,tertiary,no,2763,yes,no,cellular,2,jul,566,1,395,2,success,yes,4.881625441696113
38,blue-collar,married,secondary,no,1165,yes,no,cellular,13,aug,784,3,94,10,failure,yes,1.4859693877551021
87,retired,divorced,primary,no,6746,no,no,telephone,21,oct,749,1,-1,0,unknown,yes,9.006675567423231
32,management,single,tertiary,no,935,no,no,cellular,9,nov,165,1,91,7,success,yes,5.666666666666667
34,management,married,tertiary,no,123,no,no,cellular,3,feb,301,3,-1,0,unknown,yes,0.40863787375415284
34,management,divorced,tertiary,no,2885,no,no,cellular,10,feb,314,2,156,4,other,yes,9.187898089171975
39,technician,single,tertiary,no,393,no,no,cellular,26,mar,281,1,-1,0,unknown,yes,1.398576512455516
34,unemployed,single,secondary,no,1965,no,no,telephone,4,may,714,1,-1,0,unknown,yes,2.7521008403361344
37,management,married,tertiary,no,2283,no,no,cellular,6,may,243,2,98,2,failure,yes,9.395061728395062
28,admin.,married,secondary,no,1595,no,no,cellular,9,sep,268,1,254,4,success,yes,5.951492537313433
47,technician,married,secondary,no,1219,no,no,cellular,18,aug,697,4,-1,0,unknown,yes,1.7489239598278337
74,retired,married,tertiary,no,1843,no,no,cellular,15,sep,251,2,184,3,success,yes,7.342629482071713
26,blue-collar,single,primary,no,16,no,yes,cellular,8,jul,249,2,-1,0,unknown,no,0.0642570281124498
28,technician,single,tertiary,no,75,yes,yes,cellular,5,may,233,2,-1,0,unknown,no,0.3218884120171674
32,services,single,secondary,no,1659,yes,no,unknown,30,may,120,6,-1,0,unknown,no,13.825
24,admin.,single,tertiary,no,1141,yes,no,unknown,23,may,230,1,-1,0,unknown,no,4.960869565217391
38,technician,divorced,secondary,no,1221,yes,yes,cellular,18,aug,73,7,-1,0,unknown,no,16.726027397260275
29,management,single,tertiary,no,-11,yes,no,cellular,14,may,164,2,-1,0,unknown,no,-0.06707317073170732
40,management,married,tertiary,no,2487,no,no,cellular,30,apr,126,1,-1,0,unknown,no,19.738095238095237
51,unemployed,divorced,secondary,no,-56,yes,no,cellular,19,nov,544,3,-1,0,unknown,no,-0.10294117647058823
29,technician,single,secondary,no,1395,yes,no,unknown,26,may,61,1,-1,0,unknown,no,22.868852459016395
45,unknown,married,unknown,no,2834,no,no,cellular,4,aug,112,1,-1,0,unknown,no,25.303571428571427
44,management,divorced,tertiary,no,2422,yes,no,cellular,16,apr,399,2,269,2,failure,no,6.0701754385964914
37,technician,married,secondary,no,157,yes,no,unknown,7,may,238,2,-1,0,unknown,no,0.6596638655462185
31,technician,single,secondary,no,1222,yes,no,cellular,20,apr,186,3,-1,0,unknown,no,6.56989247311828
52,services,married,secondary,no,497,yes,no,telephone,15,jul,265,5,-1,0,unknown,no,1.8754716981132076
56,services,married,secondary,no,642,yes,no,cellular,30,jan,16,1,2,3,other,no,40.125
32,management,married,tertiary,no,393,no,no,cellular,28,jan,458,2,-1,0,unknown,no,0.8580786026200873
40,blue-collar,married,secondary,no,746,yes,yes,cellular,2,feb,241,1,262,3,other,no,3.095435684647303
37,admin.,married,secondary,no,1283,yes,no,unknown,20,may,209,1,-1,0,unknown,no,6.138755980861244
55,technician,married,secondary,no,312,no,no,cellular,6,feb,13,8,9,3,other,no,24.0
38,blue-collar,married,primary,no,668,no,no,unknown,8,may,238,1,-1,0,unknown,no,2.80672268907563
40,management,married,tertiary,no,294,yes,no,cellular,23,jul,97,5,-1,0,unknown,no,3.0309278350515463
53,technician,divorced,secondary,no,45,no,no,unknown,28,may,171,6,-1,0,unknown,no,0.2631578947368421
41,services,divorced,secondary,no,727,yes,no,cellular,11,may,246,1,-1,0,unknown,no,2.9552845528455283
32,management,married,tertiary,no,2213,no,no,cellular,29,jan,125,2,154,7,failure,no,17.704
27,blue-collar,married,secondary,no,-59,no,yes,cellular,8,jul,154,3,-1,0,unknown,no,-0.38311688311688313
41,entrepreneur,married,secondary,no,353,no,no,cellular,19,nov,90,2,-1,0,unknown,no,3.922222222222222
40,technician,married,secondary,no,214,no,no,cellular,25,aug,59,6,-1,0,unknown,no,3.6271186440677967
51,entrepreneur,married,tertiary,no,36935,yes,no,cellular,21,nov,41,1,-1,0,unknown,no,900.8536585365854
45,services,single,secondary,no,482,yes,yes,unknown,30,may,637,2,-1,0,unknown,no,0.7566718995290423
41,blue-collar,divorced,secondary,no,5291,yes,no,unknown,14,may,1423,3,-1,0,unknown,yes,3.7182009838369643
40,blue-collar,married,primary,no,278,yes,no,unknown,23,may,1015,3,-1,0,unknown,yes,0.2738916256157635
29,student,single,tertiary,no,5,no,no,cellular,15,jul,889,5,-1,0,unknown,yes,0.00562429696287964
39,blue-collar,single,secondary,no,0,no,no,cellular,22,jul,864,4,-1,0,unknown,yes,0.0
49,services,married,secondary,no,388,no,no,telephone,31,jul,1032,4,-1,0,unknown,yes,0.375968992248062
34,technician,married,secondary,no,1035,no,no,cellular,25,aug,1374,10,-1,0,unknown,yes,0.7532751091703057
67,retired,married,tertiary,no,1341,no,no,cellular,13,feb,706,1,-1,0,unknown,yes,1.8994334277620397
39,blue-collar,married,secondary,no,1756,yes,no,cellular,3,apr,939,1,-1,0,unknown,yes,1.8700745473908413
58,admin.,married,secondary,no,2160,yes,yes,cellular,5,may,1090,1,-1,0,unknown,yes,1.981651376146789
39,admin.,married,secondary,no,607,yes,no,cellular,12,may,454,2,364,3,failure,yes,1.3370044052863437
32,management,single,tertiary,no,7290,yes,no,cellular,18,may,357,1,-1,0,unknown,yes,20.42016806722689
27,services,single,secondary,no,-195,yes,no,cellular,18,may,391,1,-1,0,unknown,yes,-0.49872122762148335
59,admin.,married,secondary,no,106,no,no,cellular,22,may,186,1,-1,0,unknown,yes,0.5698924731182796
21,admin.,single,secondary,no,524,no,no,cellular,26,may,185,1,-1,0,unknown,yes,2.8324324324324324
50,technician,divorced,unknown,no,2794,no,no,cellular,12,aug,1336,2,-1,0,unknown,yes,2.091317365269461
27,admin.,married,secondary,no,1596,no,no,cellular,1,sep,82,1,-1,0,unknown,yes,19.463414634146343
35,unemployed,single,secondary,no,295,no,no,unknown,17,mar,473,1,-1,0,unknown,yes,0.6236786469344608
75,retired,married,tertiary,no,6027,no,no,cellular,14,may,809,1,179,4,success,yes,7.449938195302843
27,technician,single,secondary,no,204,no,no,cellular,28,jul,471,2,-1,0,unknown,yes,0.43312101910828027
46,blue-collar,married,secondary,no,456,no,yes,cellular,18,aug,618,6,-1,0,unknown,yes,0.7378640776699029
36,management,married,tertiary,no,1352,no,no,unknown,19,jun,2028,1,-1,0,unknown,yes,0.6666666666666666
38,admin.,married,secondary,no,47,yes,no,cellular,4,may,288,5,-1,0,unknown,yes,0.16319444444444445
27,technician,single,tertiary,no,2781,yes,no,cellular,24,may,168,1,389,1,failure,yes,16.553571428571427
57,housemaid,married,tertiary,no,2326,no,no,cellular,17,apr,378,1,-1,0,unknown,yes,6.1534391534391535
46,self-employed,married,tertiary,no,2421,no,no,cellular,19,nov,1084,1,100,4,failure,yes,2.2333948339483394
25,management,married,tertiary,no,4461,no,no,cellular,11,mar,796,5,-1,0,unknown,yes,5.6042713567839195
53,technician,married,secondary,no,4930,no,yes,cellular,2,feb,228,2,-1,0,unknown,no,21.62280701754386
46,technician,married,secondary,no,68,yes,yes,unknown,16,jun,87,3,-1,0,unknown,no,0.7816091954022989
48,management,married,primary,no,427,no,no,cellular,17,nov,62,1,-1,0,unknown,no,6.887096774193548
38,self-employed,married,secondary,no,215,yes,no,cellular,20,nov,70,1,167,1,failure,no,3.0714285714285716
51,admin.,married,primary,no,658,yes,no,unknown,14,may,369,1,-1,0,unknown,no,1.7831978319783197
38,admin.,divorced,secondary,no,0,no,no,unknown,5,jun,56,1,-1,0,unknown,no,0.0
41,housemaid,divorced,primary,no,22,yes,no,cellular,18,nov,238,3,126,4,other,no,0.09243697478991597
32,admin.,divorced,secondary,no,1611,yes,yes,unknown,13,may,93,1,-1,0,unknown,no,17.322580645161292
26,entrepreneur,married,tertiary,yes,144,no,yes,cellular,25,jul,730,1,-1,0,unknown,no,0.19726027397260273
30,technician,single,secondary,no,458,no,no,cellular,20,nov,51,7,-1,0,unknown,no,8.980392156862745
55,admin.,married,secondary,no,512,no,no,cellular,18,aug,115,4,-1,0,unknown,no,4.452173913043478
53,self-employed,married,primary,no,6,yes,no,unknown,27,may,233,2,-1,0,unknown,no,0.02575107296137339
33,technician,single,tertiary,no,2565,yes,no,cellular,13,may,128,2,-1,0,unknown,no,20.0390625
57,blue-collar,single,primary,no,3495,no,yes,cellular,19,nov,362,3,-1,0,unknown,no,9.654696132596685
47,technician,married,secondary,no,19,yes,no,unknown,6,may,105,2,-1,0,unknown,no,0.18095238095238095
38,entrepreneur,married,tertiary,no,4,yes,no,cellular,16,jul,158,1,-1,0,unknown,no,0.02531645569620253
50,technician,married,secondary,no,778,no,no,cellular,23,jul,16,1,-1,0,unknown,no,48.625
36,blue-collar,married,primary,no,347,no,no,cellular,4,feb,167,2,-1,0,unknown,no,2.0778443113772456
36,services,married,secondary,no,0,yes,yes,cellular,15,jul,201,4,-1,0,unknown,no,0.0
35,services,married,secondary,no,128,yes,no,cellular,12,may,136,1,-1,0,unknown,no,0.9411764705882353
29,technician,married,secondary,no,428,no,no,cellular,14,jul,131,4,-1,0,unknown,no,3.267175572519084
28,technician,single,tertiary,no,558,yes,no,cellular,15,may,300,1,-1,0,unknown,no,1.86
28,blue-collar,single,secondary,no,1011,yes,no,cellular,20,apr,204,3,-1,0,unknown,no,4.955882352941177
32,admin.,divorced,secondary,no,-331,yes,yes,unknown,26,may,130,3,-1,0,unknown,no,-2.546153846153846
38,management,single,tertiary,no,2117,no,no,cellular,14,aug,81,2,-1,0,unknown,no,26.135802469135804
41,services,married,secondary,no,2085,yes,no,unknown,26,may,125,4,-1,0,unknown,no,16.68
31,blue-collar,single,secondary,no,-159,no,yes,telephone,21,nov,49,1,-1,0,unknown,no,-3.2448979591836733
41,technician,married,secondary,no,1270,yes,no,unknown,5,may,1389,1,-1,0,unknown,yes,0.9143268538516919
45,management,married,tertiary,no,655,no,no,unknown,20,jun,693,3,-1,0,unknown,yes,0.9451659451659452
31,unemployed,divorced,tertiary,no,256,yes,no,cellular,16,jul,873,2,-1,0,unknown,yes,0.293241695303551
44,technician,single,secondary,no,7138,no,no,cellular,8,aug,809,2,-1,0,unknown,yes,8.823238566131026
34,admin.,single,tertiary,no,4254,yes,no,cellular,21,nov,714,1,-1,0,unknown,yes,5.957983193277311
30,student,single,tertiary,no,2766,no,no,cellular,21,nov,834,1,-1,0,unknown,yes,3.316546762589928
26,blue-collar,single,primary,no,941,no,no,cellular,29,jan,1165,1,-1,0,unknown,yes,0.8077253218884121
51,technician,married,secondary,no,117,no,no,cellular,18,feb,442,2,-1,0,unknown,yes,0.2647058823529412
41,self-employed,married,secondary,no,323,yes,no,cellular,17,apr,949,2,254,6,other,yes,0.3403582718651212
29,management,single,tertiary,no,9407,no,no,cellular,4,may,267,6,-1,0,unknown,yes,35.232209737827716
43,housemaid,single,primary,no,800,yes,no,cellular,13,may,902,1,-1,0,unknown,yes,0.8869179600886918
50,technician,divorced,secondary,no,-54,yes,yes,cellular,13,may,698,2,292,1,failure,yes,-0.07736389684813753
42,management,married,primary,no,5310,yes,no,cellular,22,may,545,2,186,1,success,yes,9.743119266055047
26,management,single,tertiary,no,828,yes,no,cellular,17,aug,156,1,199,1,failure,yes,5.3076923076923075
53,unknown,married,primary,no,732,no,no,cellular,27,oct,759,2,-1,0,unknown,yes,0.9644268774703557
32,admin.,single,secondary,no,131,yes,no,cellular,21,dec,322,1,189,1,success,yes,0.40683229813664595
30,blue-collar,married,primary,no,5,no,no,cellular,23,dec,282,1,203,1,success,yes,0.01773049645390071
36,management,single,tertiary,no,538,no,no,cellular,23,jun,339,1,183,5,success,yes,1.5870206489675516
26,blue-collar,single,secondary,no,2007,no,no,cellular,13,oct,194,1,92,5,success,yes,10.345360824742269
27,admin.,single,secondary,no,192,no,no,telephone,28,jul,1076,17,-1,0,unknown,yes,0.17843866171003717
37,unknown,single,tertiary,no,0,no,no,cellular,8,jun,257,2,97,1,success,yes,0.0
67,retired,divorced,secondary,no,704,no,no,cellular,6,may,613,1,87,3,success,yes,1.1484502446982054
38,management,single,tertiary,no,104,yes,no,cellular,6,may,606,3,-1,0,unknown,yes,0.1716171617161716
32,self-employed,single,tertiary,no,658,yes,no,cellular,27,mar,283,1,-1,0,unknown,yes,2.325088339222615
48,admin.,married,secondary,no,1131,no,yes,cellular,8,may,49,1,-1,0,unknown,no,23.081632653061224
46,technician,married,secondary,no,792,no,no,unknown,5,jun,170,2,-1,0,unknown,no,4.658823529411765
27,admin.,single,secondary,no,592,yes,yes,cellular,5,feb,466,3,-1,0,unknown,no,1.2703862660944205
34,technician,single,tertiary,no,184,yes,no,cellular,30,jul,87,3,-1,0,unknown,no,2.1149425287356323
37,services,single,primary,no,0,no,yes,cellular,6,feb,155,6,245,5,other,no,0.0
47,blue-collar,married,primary,no,193,yes,no,cellular,29,aug,171,2,-1,0,unknown,no,1.128654970760234
30,admin.,single,secondary,no,60,no,no,cellular,29,jan,55,2,-1,0,unknown,no,1.0909090909090908
39,management,single,tertiary,no,1682,yes,no,cellular,19,nov,147,1,170,1,failure,no,11.4421768707483
28,blue-collar,married,secondary,no,1238,yes,no,unknown,14,may,246,1,-1,0,unknown,no,5.032520325203252
54,blue-collar,married,unknown,no,-361,yes,no,unknown,26,may,227,1,-1,0,unknown,no,-1.5903083700440528
37,blue-collar,married,secondary,no,454,yes,no,unknown,12,may,115,1,-1,0,unknown,no,3.9478260869565216
31,entrepreneur,divorced,tertiary,no,0,yes,no,cellular,18,nov,164,1,-1,0,unknown,no,0.0
55,management,married,tertiary,no,23189,yes,no,unknown,14,may,77,1,-1,0,unknown,no,301.15584415584414
37,blue-collar,married,secondary,no,1590,no,no,unknown,12,jun,305,2,-1,0,unknown,no,5.213114754098361
53,management,married,secondary,no,90,yes,no,telephone,20,apr,67,5,-1,0,unknown,no,1.3432835820895523
58,technician,married,secondary,no,786,yes,no,unknown,7,may,165,3,-1,0,unknown,no,4.763636363636364
28,services,single,secondary,no,159,yes,no,telephone,12,may,345,2,-1,0,unknown,no,0.4608695652173913
54,retired,married,secondary,no,-152,yes,yes,unknown,26,may,14,11,-1,0,unknown,no,-10.857142857142858
27,blue-collar,single,secondary,no,23,no,no,cellular,26,feb,590,2,-1,0,unknown,no,0.03898305084745763
49,blue-collar,divorced,secondary,yes,259,no,no,unknown,16,may,283,2,-1,0,unknown,no,0.9151943462897526
33,blue-collar,married,secondary,no,1134,yes,no,unknown,23,may,304,2,-1,0,unknown,no,3.7302631578947367
51,admin.,married,secondary,no,176,no,no,cellular,28,jan,214,1,183,2,failure,no,0.822429906542056
33,management,single,tertiary,no,307,no,no,cellular,23,jul,113,6,179,4,failure,no,2.7168141592920354
51,management,married,tertiary,yes,0,no,yes,cellular,29,jul,204,6,-1,0,unknown,no,0.0
37,self-employed,married,secondary,yes,0,yes,no,cellular,17,jul,158,1,-1,0,unknown,no,0.0
36,self-employed,single,tertiary,no,4844,no,no,unknown,9,jun,1137,3,-1,0,unknown,yes,4.260334212840809
25,blue-collar,single,secondary,no,1243,no,yes,cellular,10,jul,1341,7,-1,0,unknown,yes,0.9269202087994034
33,blue-collar,married,secondary,no,661,yes,no,cellular,18,jul,968,1,-1,0,unknown,yes,0.6828512396694215
30,blue-collar,married,secondary,no,501,yes,yes,cellular,20,nov,994,1,177,1,failure,yes,0.5040241448692153
34,management,single,tertiary,no,575,no,no,cellular,9,mar,116,1,-1,0,unknown,yes,4.956896551724138
26,student,single,secondary,no,132,no,no,cellular,4,jun,217,1,-1,0,unknown,yes,0.6082949308755761
32,management,married,tertiary,no,4945,no,no,cellular,4,jun,160,1,119,2,other,yes,30.90625
46,management,married,tertiary,no,242,no,no,cellular,4,aug,120,2,96,1,success,yes,2.0166666666666666
29,technician,single,secondary,no,590,no,no,cellular,27,aug,81,1,94,1,success,yes,7.283950617283951
45,blue-collar,married,secondary,no,10252,no,no,cellular,22,sep,173,1,141,2,success,yes,59.26011560693642
28,student,single,secondary,no,1925,no,no,cellular,25,nov,487,1,97,2,failure,yes,3.952772073921971
69,retired,married,secondary,no,3588,yes,no,cellular,10,dec,429,1,-1,0,unknown,yes,8.363636363636363
